state,leaid,name
OR,4105160,Forest Grove SD 15
OR,4105250,Fossil SD 21J
OR,4105310,Frenchglen SD 16
OR,4105430,Gaston SD 511J
OR,4105610,Gladstone SD 115
OR,4105640,Glendale SD 77
OR,4105670,Glide SD 12
OR,4105760,Central Curry SD 1
OR,4105910,Grants Pass SD 7
OR,4106000,Gresham-Barlow SD 10J
OR,4106120,Harper SD 66
OR,4106270,Helix SD 1
OR,4106300,Hermiston SD 8
OR,4106510,Hood River County SD
OR,4106600,Huntington SD 16J
OR,4106630,Imbler SD 11
OR,4106710,Jefferson SD 14J
OR,4106740,Jefferson County SD 509J
OR,4106750,Jewell SD 8
OR,4106780,John Day SD 3
OR,4106820,Jordan Valley SD 3
OR,4106870,Joseph SD 6
OR,4106900,Three Rivers/Josephine County SD
OR,4106930,Junction City SD 69
OR,4106960,Juntura SD 12
OR,4107020,Klamath County SD
OR,4107080,Klamath Falls City Schools
OR,4107200,La Grande SD 1
OR,4107230,Lake Oswego SD 7J
OR,4107280,Lake County SD 7
OR,4107380,Lebanon Community SD 9
OR,4107500,Lincoln County SD
OR,4107530,Long Creek SD 17
OR,4107590,Lowell SD 71
OR,4107710,Mapleton SD 32
OR,4107740,Marcola SD 79J
OR,4107980,McKenzie SD 68
OR,4108010,McMinnville SD 40
OR,4108040,Medford SD 549C
OR,4108100,Santiam Canyon SD 129J
OR,4108160,Milton-Freewater Unified SD 7
OR,4108280,Mitchell SD 55
OR,4108310,Molalla River SD 35
OR,4108430,Monroe SD 1J
OR,4108460,Monument SD 8
OR,4108520,Morrow SD 1
OR,4108550,Mt Angel SD 91
OR,4108650,Neah-Kah-Nie SD 56
OR,4108700,Nestucca Valley SD 101J
OR,4108720,Newberg SD 29J
OR,4108820,North Bend SD 13
OR,4108830,North Clackamas SD 12
OR,4108880,North Marion SD 15
OR,4108940,North Powder SD 8J
OR,4109000,Nyssa SD 26
OR,4109120,Oakland SD 1
OR,4109150,Oakridge SD 76
OR,4109270,Ontario SD 8C
OR,4109330,Oregon City SD 62
OR,4109430,Paisley SD 11
OR,4109480,Parkrose SD 3
OR,4109510,Pendleton SD 16
OR,4109530,Perrydale SD 21
OR,4109600,Philomath SD 17J
OR,4109630,Phoenix-Talent SD 4
OR,4109660,Pilot Rock SD 2
OR,4109690,Pine Creek SD 5
OR,4109720,Pine Eagle SD 61
OR,4109750,Pinehurst SD 94
OR,4109870,Pleasant Hill SD 1
OR,4109960,Plush SD 18
OR,4110020,Port Orford-Langlois SD 2CJ
OR,4110040,Portland SD 1J
OR,4110080,Powers SD 31
OR,4110110,Prairie City SD 4
OR,4110200,Prospect SD 59
OR,4110350,Redmond SD 2J
OR,4110410,Reedsport SD 105
OR,4110520,Reynolds SD 7
OR,4110530,Riddle SD 70
OR,4110560,Riverdale SD 51J
OR,4110680,Rogue River SD 35
OR,4110710,Douglas County SD 4
OR,4110820,Salem-Keizer SD 24J
OR,4110890,Oregon Trail SD 46
OR,4110980,Scappoose SD 1J
OR,4111040,Scio SD 95
OR,4111100,Seaside SD 10
OR,4111220,Sheridan SD 48J
OR,4111250,Sherman County SD
OR,4111290,Sherwood SD 88J
OR,4111400,North Lake SD 14
OR,4111450,Silver Falls SD 4J
OR,4111490,Sisters SD 6
OR,4111580,South Lane SD 45J3
OR,4111610,South Umpqua SD 19
OR,4111640,Spray SD 1
OR,4111670,Springfield SD 19
OR,4111720,St Helens SD 502
OR,4111760,St Paul SD 45
OR,4111790,Stanfield SD 61
OR,4111910,Suntex SD 10
OR,4111940,Sutherlin SD 130
OR,4111970,Sweet Home SD 55
OR,4112240,Tigard-Tualatin SD 23J
OR,4112320,Tillamook SD 9
OR,4112360,Troy SD 54
OR,4112540,Ukiah SD 80R
OR,4112600,Umatilla SD 6R
OR,4112690,Union SD 5
OR,4112930,Vernonia SD 47J
OR,4112990,Wallowa SD 12
OR,4113080,Warrenton-Hammond SD 30
OR,4113170,West Linn-Wilsonville SD 3J
OR,4113350,Willamina SD 30J
OR,4113490,Winston-Dillard SD 116
OR,4113530,Woodburn SD 103
OR,4113650,Yoncalla SD 32
OR,4180070,High Desert ESD
OR,4180180,Multnomah ESD
OR,4180505,Clackamas ESD
PA,4200001,Bedford County Technical Center
PA,4200003,Susquehanna County Career and Technology Center
PA,4200007,Fulton County Center for Career and Technology
PA,4200011,Keystone Education Center CS
PA,4200012,Chester Co Family Academy CS
PA,4200013,Community Academy of Philadelphia CS
PA,4200014,Harambee Institute of Science and Technology CS
PA,4200016,Youth Build Phila CS
PA,4200017,Manchester Academic CS
PA,4200018,Urban Pathways 6-12 CS
PA,4200019,Urban Academy of Greater Pittsburgh CS
PA,4200020,Robert Benjamin Wiley Community CS
PA,4200021,Dr Robert Ketterer CS Inc
PA,4200023,Centre Learning Community CS
PA,4200024,Nittany Valley CS
PA,4200025,South Mountain Secure Trmnt Unit
PA,4200026,La Academia Partnership CS
PA,4200027,Sylvan Heights Science CS
PA,4200028,Susq-Cyber CS
PA,4200030,School Lane CS
PA,4200035,Chester Community CS
PA,4200036,Preparatory CS of Mathematics Science Tech and Careers
PA,4200038,Imhotep Institute CHS
PA,4200039,Alliance for Progress CS
PA,4200040,Multicultural Academy CS
PA,4200041,West Oak Lane CS
PA,4200042,Inquiry CS
PA,4200043,Eugenio Maria De Hostos CS
PA,4200044,Laboratory CS
PA,4200048,Crispus Attucks CS
PA,4200049,Danville Ctr Adolescent Female
PA,4200050,Collegium CS
PA,4200051,Mathematics Science & Technology Community CS
PA,4200052,Christopher Columbus CS
PA,4200055,Universal Institute CS
PA,4200056,Math Civics and Sciences CS
PA,4200058,Young Scholars CS
PA,4200060,Freire CS
PA,4200061,Philadelphia Academy CS
PA,4200062,Mastery CS-Hardy Williams
PA,4200063,Sugar Valley Rural CS
PA,4200064,Spectrum CS
PA,4200065,Lincoln CS
PA,4200067,Renaissance Academy CS
PA,4200068,Roberto Clemente CS
PA,4200069,Bucks County Montessori CS
PA,4200070,Souderton CS Collaborative
PA,4200071,Pennsylvania Cyber CS
PA,4200073,Global Leadership Academy CS
PA,4200074,Philadelphia Performing Arts CS
PA,4200075,New Foundations CS
PA,4200076,Esperanza Academy CS
PA,4200077,Franklin Towne CHS
PA,4200079,Mariana Bracetti Academy CS
PA,4200084,Mastery CHS-Lenfest Campus
PA,4200085,People for People CS
PA,4200086,Richard Allen Preparatory CS
PA,4200087,Independence CS
PA,4200088,Pennsylvania Virtual CS
PA,4200091,21st Century Cyber CS
PA,4200092,Russell Byers CS
PA,4200093,First Philadelphia Preparatory CS
PA,4200094,City CHS
PA,4200095,Central Pennsylvania Digital Learning Foundation CS
PA,4200096,Fell CS
PA,4200098,Lehigh Valley Academy Regional CS
PA,4200099,Lehigh Valley Charter High School for the Arts
PA,4200100,Center for Student Learning CS at Pennsbury
PA,4200101,Avon Grove CS
PA,4200104,Green Woods CS
PA,4200105,West Phila. Achievement CES
PA,4200106,Wissahickon CS
PA,4200107,Philadelphia Electrical & Technology CHS
PA,4200108,Belmont CS
PA,4200109,Pittsburgh-Mt Oliver IU 2
PA,4200110,Philadelphia IU 26
PA,4200111,Propel CS-Homestead
PA,4200114,New Day CS
PA,4200115,Perseus House CS of Excellence
PA,4200118,Infinity CS
PA,4200119,Commonwealth Charter Academy CS
PA,4200121,Discovery CS
PA,4200122,KIPP Philadelphia CS
PA,4200123,Maritime Academy CS
PA,4200124,Montessori Regional CS
PA,4200125,Pennsylvania Distance Learning CS
PA,4200126,Bear Creek Community CS
PA,4200127,Pennsylvania Leadership CS
PA,4200128,Achievement House CS
PA,4200129,Ad Prima CS
PA,4200130,Philadelphia Montessori CS
PA,4200133,The New Academy CS
PA,4200134,Propel CS-McKeesport
PA,4200135,Propel CS-East
PA,4200136,Tidioute Community CS
PA,4200137,Young Scholars of Central PA CS
PA,4200139,Northwood Academy CS
PA,4200140,Agora Cyber CS
PA,4200141,Folk Arts-Cultural Treasures CS
PA,4200143,Lincoln Park Performing Arts CS
PA,4200144,Mastery CS-Thomas Campus
PA,4200145,Mastery CS-Shoemaker Campus
PA,4200749,Evergreen Community CS
PA,4200750,Philadelphia AVTS
PA,4200751,City of Erie Regional Career and Technical School
PA,4200752,Propel CS-Montour
PA,4200753,Widener Partnership CS
PA,4200754,Pittsburgh AVTS
PA,4200755,Millersville University of PA
PA,4200758,Southwest Leadership Academy CS
PA,4200760,Boys' Latin of Philadelphia CS
PA,4200761,Mastery CS-Pickett Campus
PA,4200762,Keystone Academy CS
PA,4200810,Pan American Academy CS
PA,4200812,Environmental CS at Frick Park
PA,4200813,Antonia Pantoja Community CS
PA,4200814,Vida CS
PA,4200816,Sankofa Freedom Academy CS
PA,4200817,Franklin Towne Charter Elementary School
PA,4200818,Seven Generations CS
PA,4200819,Lincoln Leadership Academy CS
PA,4200821,Tacony Academy CS
PA,4200824,Central Valley SD
PA,4200827,Daroff CS
PA,4200828,Mastery CS-Harrity Campus
PA,4200829,Mastery CS-Smedley Campus
PA,4200830,Frederick Douglass Mastery CS
PA,4200831,Mastery CS-Mann Campus
PA,4200832,Lehigh Valley Dual Language CS
PA,4200833,Propel CS-Braddock Hills
PA,4200834,Bluford CS
PA,4200835,ASPIRA Bilingual Cyber CS
PA,4200836,Gettysburg Montessori CS
PA,4200839,John B Stetson CS
PA,4200840,Mastery CS-Clymer Elementary
PA,4200841,Gillingham Charter School
PA,4200843,Olney Charter High School
PA,4200844,Stone Valley Community CS
PA,4200845,Young Scholars of Western Pennsylvania CS
PA,4200846,York Academy Regional CS
PA,4200847,Urban Pathways K-5 College CS
PA,4200849,Propel CS-Northside
PA,4200850,Lindley Academy CS at Birney
PA,4200851,Mastery CS-Gratz Campus
PA,4200852,HOPE for Hyndman CS
PA,4200853,Penn Hills CS of Entrepreneurship
PA,4200854,Erie Rise Leadership Academy CS
PA,4200855,Universal Vare CS
PA,4200856,Universal Audenried CS
PA,4200857,Chester Charter Scholars Academy CS
PA,4200858,Esperanza Cyber CS
PA,4200859,Propel CS-Pitcairn
PA,4200860,Arts Academy CS
PA,4200861,Baden Academy CS
PA,4200862,Mastery CS-Cleveland Elementary
PA,4200863,The Philadelphia CS for Arts and Sciences at HR Edmunds
PA,4200866,Universal Creighton CS
PA,4200867,Howard Gardner Multiple Intelligence CS
PA,4200870,Memphis Street Academy CS @ JP Jones
PA,4200872,Universal Alcorn CS
PA,4200873,Premier Arts and Science CS
PA,4200874,Mastery CS-Francis D. Pastorius Elementary
PA,4200875,Circle of Seasons CS
PA,4200876,Capital Area School for the Arts CS
PA,4200878,Mifflin County Academy of Science and Technology
PA,4200879,Executive Education Academy CS
PA,4200880,Propel CS-Hazelwood
PA,4200882,Passport Academy CS
PA,4200883,Arts Academy Elementary CS
PA,4200884,Young Scholars of Greater Allegheny CS
PA,4200885,Vision Academy CS
PA,4200886,KIPP DuBois CS
PA,4200887,Reach Cyber CS
PA,4200888,KIPP West Philadelphia CS
PA,4200889,Mastery CS John Wister Elementary
PA,4200890,Provident CS
PA,4200891,MaST Community CS II
PA,4200892,Global Leadership Academy CS Southwest at Huey
PA,4200893,Independence CS West
PA,4200894,Innovative Arts Academy CS
PA,4200895,TECH Freire CS
PA,4200896,Westinghouse Arts Academy CS
PA,4200897,Easton Arts Academy Elementary CS
PA,4200898,Insight PA Cyber CS
PA,4200899,Deep Roots CS
PA,4200900,Mastery Prep Elementary CS
PA,4200901,KIPP North Philadelphia CS
PA,4200902,Philadelphia Hebrew Public CS
PA,4200903,MaST Community CS III
PA,4200904,Catalyst Academy CS
PA,4200905,Adams County Technical Institute
PA,4200906,Life Male STEAM Academy CS
PA,4200907,Pennsylvania STEAM Academy CS
PA,4202010,Abington Heights SD
PA,4202040,Abington SD
PA,4202100,Albert Gallatin Area SD
PA,4202130,Aliquippa SD
PA,4202190,Allegheny Valley SD
PA,4202280,Allentown City SD
PA,4202310,Allegheny-Clarion Valley SD
PA,4202340,Altoona Area SD
PA,4202400,Wissahickon SD
PA,4202440,Ambridge Area SD
PA,4202480,Antietam SD
PA,4202490,Annville-Cleona SD
PA,4202550,Apollo-Ridge SD
PA,4202590,Armstrong SD
PA,4202600,Lenape Technical School
PA,4202670,Athens Area SD
PA,4202700,Austin Area SD
PA,4202760,Avella Area SD
PA,4202790,Avon Grove SD
PA,4202820,Avonworth SD
PA,4202850,Pine-Richland SD
PA,4202900,Chester County Technical College High School
PA,4202910,Bald Eagle Area SD
PA,4202970,Baldwin-Whitehall SD
PA,4203000,Bangor Area SD
PA,4203120,Beaver Area SD
PA,4203180,Bedford Area SD
PA,4203210,Belle Vernon Area SD
PA,4203240,Bellefonte Area SD
PA,4203300,Bellwood-Antis SD
PA,4203330,Bensalem Township SD
PA,4203360,Bentworth SD
PA,4203390,Benton Area SD
PA,4203420,Berlin Brothersvalley SD
PA,4203450,Bermudian Springs SD
PA,4203480,Berwick Area SD
PA,4203510,Bethel Park SD
PA,4203570,Bethlehem Area SD
PA,4203600,Bethlehem-Center SD
PA,4203630,Big Beaver Falls Area SD
PA,4203660,Big Spring SD
PA,4203688,Blackhawk SD
PA,4203690,Blacklick Valley SD
PA,4203750,River Valley SD
PA,4203840,Bloomsburg Area SD
PA,4203870,Blue Mountain SD
PA,4203900,Blue Ridge SD
PA,4203960,Boyertown Area SD
PA,4204020,Bradford Area SD
PA,4204050,Brandywine Heights Area SD
PA,4204080,Brownsville Area SD
PA,4204090,Bryn Athyn SD
PA,4204140,Brentwood Borough SD
PA,4204200,Bristol Borough SD
PA,4204230,Bristol Township SD
PA,4204260,Brockway Area SD
PA,4204320,Brookville Area SD
PA,4204500,Burgettstown Area SD
PA,4204530,Burrell SD
PA,4204590,Butler Area SD
PA,4204710,California Area SD
PA,4204740,Cambria Heights SD
PA,4204830,Cameron County SD
PA,4204860,Camp Hill SD
PA,4204890,Canon-McMillan SD
PA,4204920,Canton Area SD
PA,4204980,Carbondale Area SD
PA,4205010,Carlisle Area SD
PA,4205040,Carlynton SD
PA,4205070,Carmichaels Area SD
PA,4205160,Catasauqua Area SD
PA,4205190,Centennial SD
PA,4205310,Central Bucks SD
PA,4205340,Central Cambria SD
PA,4205370,Central Columbia SD
PA,4205400,Central Dauphin SD
PA,4205430,Central Greene SD
PA,4205460,Crestwood SD
PA,4205490,Central York SD
PA,4205550,Chambersburg Area SD
PA,4205640,Charleroi SD
PA,4205700,Chartiers Valley SD
PA,4205730,Chartiers-Houston SD
PA,4205760,Cheltenham SD
PA,4205860,Chester-Upland SD
PA,4205880,Chestnut Ridge SD
PA,4205910,Chichester SD
PA,4206030,Clairton City SD
PA,4206060,Clarion Area SD
PA,4206090,Clarion-Limestone Area SD
PA,4206120,Claysburg-Kimmel SD
PA,4206150,Clearfield Area SD
PA,4206240,Coatesville Area SD
PA,4206270,Cocalico SD
PA,4206360,Columbia Borough SD
PA,4206365,Columbia-Montour Area Vocational-Technical School
PA,4206390,Commodore Perry SD
PA,4206420,Conemaugh Township Area SD
PA,4206430,Conemaugh Valley SD
PA,4206480,Conestoga Valley SD
PA,4206550,Conewago Valley SD
PA,4206590,Conneaut SD
PA,4206660,Connellsville Area SD
PA,4206780,Conrad Weiser Area SD
PA,4206810,Cornell SD
PA,4206840,Cornwall-Lebanon SD
PA,4206860,Corry Area SD
PA,4206930,Coudersport Area SD
PA,4206960,Council Rock SD
PA,4207050,Cranberry Area SD
PA,4207080,Crawford Central SD
PA,4207110,Cumberland Valley SD
PA,4207140,Curwensville Area SD
PA,4207200,Dallas SD
PA,4207230,Dallastown Area SD
PA,4207290,Daniel Boone Area SD
PA,4207320,Danville Area SD
PA,4207385,Dauphin County Technical School
PA,4207530,Delaware Valley SD
PA,4207540,Deer Lakes SD
PA,4207560,Derry Area SD
PA,4207590,Derry Township SD
PA,4207650,Donegal SD
PA,4207680,Dover Area SD
PA,4207710,Downingtown Area SD
PA,4207830,DuBois Area SD
PA,4207980,Dunmore SD
PA,4208010,Duquesne City SD
PA,4208060,East Allegheny SD
PA,4208280,Forest Area SD
PA,4208460,Eastern Lebanon County SD
PA,4208490,East Lycoming SD
PA,4208550,East Penn SD
PA,4208580,East Pennsboro Area SD
PA,4208670,East Stroudsburg Area SD
PA,4208790,Eastern York SD
PA,4208820,Eastern Lancaster County SD
PA,4208850,Easton Area SD
PA,4209090,Elizabeth Forward SD
PA,4209120,Elizabethtown Area SD
PA,4209150,Elk Lake SD
PA,4209240,Ellwood City Area SD
PA,4209270,Ephrata Area SD
PA,4209300,Erie City SD
PA,4209360,Everett Area SD
PA,4209480,Exeter Township SD
PA,4209540,Fairfield Area SD
PA,4209570,Fairview SD
PA,4209600,Karns City Area SD
PA,4209660,Fannett-Metal SD
PA,4209690,Farrell Area SD
PA,4209750,Ferndale Area SD
PA,4209780,Fleetwood Area SD
PA,4209870,Forbes Road SD
PA,4209930,Forest City Regional SD
PA,4209931,Youth Forestry Camp #3
PA,4209932,Loysville Youth Dev Ctr
PA,4209933,North Central Secure Trmnt Unt
PA,4209934,Youth Forestry Camp #2
PA,4209940,Forest Hills SD
PA,4209960,Fort Cherry SD
PA,4209990,Fort LeBoeuf SD
PA,4210070,Fox Chapel Area SD
PA,4210110,North Schuylkill SD
PA,4210115,North Star SD
PA,4210200,Franklin Area SD
PA,4210230,Franklin Regional SD
PA,4210350,Frazier SD
PA,4210380,Freedom Area SD
PA,4210440,Freeport Area SD
PA,4210530,Galeton Area SD
PA,4210590,Garnet Valley SD
PA,4210620,Gateway SD
PA,4210650,General McLane SD
PA,4210710,Gettysburg Area SD
PA,4210740,Girard SD
PA,4210830,Glendale SD
PA,4210860,Governor Mifflin SD
PA,4210870,Great Valley SD
PA,4210920,Greensburg Salem SD
PA,4210950,Greater Johnstown SD
PA,4210970,Greater Johnstown Career and Technology Center
PA,4210980,Greater Latrobe SD
PA,4211010,Greencastle-Antrim SD
PA,4211160,Greenville Area SD
PA,4211190,Greenwood SD
PA,4211220,Grove City Area SD
PA,4211310,Halifax Area SD
PA,4211340,Hamburg Area SD
PA,4211400,Hampton Township SD
PA,4211420,Hanover Area SD
PA,4211450,Hanover Public SD
PA,4211490,Harbor Creek SD
PA,4211520,Harmony Area SD
PA,4211580,Harrisburg City SD
PA,4211610,Hatboro-Horsham SD
PA,4211670,Haverford Township SD
PA,4211700,Hazleton Area SD
PA,4211730,Saucon Valley SD
PA,4211760,Hempfield Area SD
PA,4211790,Hempfield SD
PA,4211820,Hermitage SD
PA,4211880,Highlands SD
PA,4211940,Hollidaysburg Area SD
PA,4212030,Hopewell Area SD
PA,4212090,Huntingdon Area SD
PA,4212150,Indiana Area SD
PA,4212170,Interboro SD
PA,4212210,Iroquois SD
PA,4212300,Jamestown Area SD
PA,4212330,Jeannette City SD
PA,4212335,Jefferson County-DuBois Area Vocational-Technical School
PA,4212390,Jefferson-Morgan SD
PA,4212420,Jenkintown SD
PA,4212480,Jersey Shore Area SD
PA,4212540,Jim Thorpe Area SD
PA,4212570,Johnsonburg Area SD
PA,4212600,Juniata County SD
PA,4212630,Juniata Valley SD
PA,4212660,Kane Area SD
PA,4212690,Kennett Consolidated SD
PA,4212720,Keystone SD
PA,4212725,Keystone Central SD
